ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: tax:product_brand,Meta: attribute:color,Meta: attribute_data:color,Meta: attribute:size,Meta: attribute_data:size,Meta: count_post_all,Meta: count_post_comments,Meta: male_comment_count,Meta: male_count_comments,Meta: female_comment_count,Meta: female_count_comments,Meta: other_comment_count,Meta: other_count_comments,Meta: post_stats,Meta: _gd_mwc_is_new_object,Meta: _gform-form-id,Meta: _gform-entry-id,Meta: _last_editor_used_jetpack,Meta: _dfrps_is_dfrps_product,Meta: _dfrps_is_dfrpswc_product,Meta: _dfrps_product_id,Meta: _dfrps_product_check_image,Meta: _dfrps_featured_image_url,Meta: _dfrps_salediscount,Meta: _dfrps_product_set_id,Meta: eili,Meta: ei,Meta: ei_converted,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Meta: _dfrps_cpt_next_update_time,Meta: _dfrps_cpt_update_phase,Meta: _wp_desired_post_slug
40455,external,6.3122E+15,Sparrow &amp; Wren Cameron Printed Twin Nail Button Notched Bed,'-1,0,visible,,Sparrow &amp; Wren Cameron Printed Twin Nail Button Notched Bed-Home,,,taxable,,1,,,0,0,,,,,1,,1065,1420,Furniture > Beds &amp; Accessories > Beds &amp; Bed Frames,,,https://letscrowdshop.com/wp-content/uploads/2022/07/Sparrow-amp-Wren-Cameron-Printed-Twin-Nail-Button-Notched-Bed.jpg,,,,,,,https://click.linksynergy.com/link?id=3902909&offerid=777348.109355&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fsparrow-wren-cameron-printed-twin-nail-button-notched-bed%3FID%3D3294545%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n,,0,Direct URL,https://www.bloomingdales.com/shop/product/sparrow-wren-cameron-printed-twin-nail-button-notched-bed?ID=3294545&PartnerID=LINKSHARE&cm_mmc=LINKSHARE-_-n-_-n-_-n,1,0,brand,Sparrow &amp; Wren,1,1,,,,,,,,,,,,,,,,,,,1,1,6.3122E+15,0,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/10248536_fpx.tif?wid=300&qlt=100,0&layer=comp&op_sharpen=0&resMode=bilin&op_usm=0.7,1.0,0.5,0&fmt=jpeg&4msn=.jpg",25,36698,,,,sku,3294545,1,0,color,Bianca Floral Multi Lga,1,1,last updated,7/19/2022 20:29,1,0,model,830NBBED-PWBNFLMLTLG,1,0,upc,10935000051,1,0,tags,100-cotton; 100-polyester; batik; bed; bedframes; beds; beds-bedframes; bianca; bianca-floral-multi-lga; button; cameron; chinois; chintz; cotton; emerald; fabrics; fabrics-zuma; floral; home; ikat; latex; lga; linen; multi; nail; neutral; new; notched; philip; polyester; printed; regal; sparrow; stripe; suki; twin; wren; zuma,1,0,material,,1,1,merchant,Bloomingdale's,1,1,Network,Rakuten US,0,1,,,,,,,,,,,,,,,
40456,external,6.3122E+15,Sparrow &amp; Wren Cameron Regal Velvet Full Nail Button Notched Bed,'-1,0,visible,,Sparrow &amp; Wren Cameron Regal Velvet Full Nail Button Notched Bed-Home,,,taxable,,1,,,0,0,,,,,1,,1065,1420,Furniture > Beds &amp; Accessories > Beds &amp; Bed Frames,,,https://letscrowdshop.com/wp-content/uploads/2022/07/Sparrow-amp-Wren-Cameron-Regal-Velvet-Full-Nail-Button-Notched-Bed.jpg,,,,,,,https://click.linksynergy.com/link?id=3902909&offerid=777348.109553&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fsparrow-wren-cameron-regal-velvet-full-nail-button-notched-bed%3FID%3D3576395%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n,,0,Direct URL,https://www.bloomingdales.com/shop/product/sparrow-wren-cameron-regal-velvet-full-nail-button-notched-bed?ID=3576395&PartnerID=LINKSHARE&cm_mmc=LINKSHARE-_-n-_-n-_-n,1,0,brand,Sparrow &amp; Wren,1,1,,,,,,,,,,,,,,,,,,,1,1,6.3122E+15,0,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/10248542_fpx.tif?wid=300&qlt=100,0&layer=comp&op_sharpen=0&resMode=bilin&op_usm=0.7,1.0,0.5,0&fmt=jpeg&4msn=.jpg",25,36698,,,,sku,3576395,1,0,color,Regal Navy,1,1,last updated,7/19/2022 20:29,1,0,model,831NBBED-PWRGLNV,1,0,upc,10900000550,1,0,tags,100-cotton; 100-polyester; batik; bed; bedframes; beds; beds-bedframes; bianca; button; cameron; chinois; chintz; cotton; emerald; fabrics; fabrics-zuma; floral; full; home; ikat; latex; linen; nail; navy; neutral; new; notched; philip; polyester; regal; regal-navy; sparrow; stripe; suki; velvet; wren; zuma,1,0,material,,1,1,merchant,Bloomingdale's,1,1,Network,Rakuten US,0,1,,,,,,,,,,,,,,,
40457,external,6.3122E+15,Sparrow &amp; Wren Cameron Printed Full Nail Button Notched Bed,'-1,0,visible,,Sparrow &amp; Wren Cameron Printed Full Nail Button Notched Bed-Home,,,taxable,,1,,,0,0,,,,,1,,1065,1420,Furniture > Beds &amp; Accessories > Beds &amp; Bed Frames,,,https://letscrowdshop.com/wp-content/uploads/2022/07/Sparrow-amp-Wren-Cameron-Printed-Full-Nail-Button-Notched-Bed.jpg,,,,,,,https://click.linksynergy.com/link?id=3902909&offerid=777348.109595&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fsparrow-wren-cameron-printed-full-nail-button-notched-bed%3FID%3D3294555%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n,,0,Direct URL,https://www.bloomingdales.com/shop/product/sparrow-wren-cameron-printed-full-nail-button-notched-bed?ID=3294555&PartnerID=LINKSHARE&cm_mmc=LINKSHARE-_-n-_-n-_-n,1,0,brand,Sparrow &amp; Wren,1,1,,,,,,,,,,,,,,,,,,,1,1,6.3122E+15,0,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/10248545_fpx.tif?wid=300&qlt=100,0&layer=comp&op_sharpen=0&resMode=bilin&op_usm=0.7,1.0,0.5,0&fmt=jpeg&4msn=.jpg",25,36698,,,,sku,3294555,1,0,color,Suki Chinois Royal Blue,1,1,last updated,7/19/2022 20:29,1,0,model,831NBBED-PWSKCHRYBLU,1,0,upc,10959000051,1,0,tags,100-cotton; 100-polyester; batik; bed; bedframes; beds; beds-bedframes; bianca; blue; button; cameron; chinois; chintz; cotton; emerald; fabrics; fabrics-zuma; floral; full; home; ikat; latex; linen; nail; neutral; new; notched; philip; polyester; printed; regal; royal; sparrow; stripe; suki; suki-chinois-royal-blue; wren; zuma,1,0,material,,1,1,merchant,Bloomingdale's,1,1,Network,Rakuten US,0,1,,,,,,,,,,,,,,,
40458,external,6.3122E+15,Sparrow &amp; Wren Cameron Printed Queen Nail Button Notched Bed,'-1,0,visible,,Sparrow &amp; Wren Cameron Printed Queen Nail Button Notched Bed-Home,,,taxable,,1,,,0,0,,,,,1,,1065,1420,Furniture > Beds &amp; Accessories > Beds &amp; Bed Frames,,,https://letscrowdshop.com/wp-content/uploads/2022/07/Sparrow-amp-Wren-Cameron-Printed-Queen-Nail-Button-Notched-Bed.jpg,,,,,,,https://click.linksynergy.com/link?id=3902909&offerid=777348.109645&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fsparrow-wren-cameron-printed-queen-nail-button-notched-bed%3FID%3D3294565%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n,,0,Direct URL,https://www.bloomingdales.com/shop/product/sparrow-wren-cameron-printed-queen-nail-button-notched-bed?ID=3294565&PartnerID=LINKSHARE&cm_mmc=LINKSHARE-_-n-_-n-_-n,1,0,brand,Sparrow &amp; Wren,1,1,,,,,,,,,,,,,,,,,,,1,1,6.3122E+15,0,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/10248536_fpx.tif?wid=300&qlt=100,0&layer=comp&op_sharpen=0&resMode=bilin&op_usm=0.7,1.0,0.5,0&fmt=jpeg&4msn=.jpg",25,36698,,,,sku,3294565,1,0,color,Bianca Floral Multi Lga,1,1,last updated,7/19/2022 20:29,1,0,model,832NBBED-PWBNFLMLTLG,1,0,upc,10964000053,1,0,tags,100-cotton; 100-polyester; batik; bed; bedframes; beds; beds-bedframes; bianca; bianca-floral-multi-lga; button; cameron; chinois; chintz; cotton; emerald; fabrics; fabrics-zuma; floral; home; ikat; latex; lga; linen; multi; nail; neutral; new; notched; philip; polyester; printed; queen; regal; sparrow; stripe; suki; wren; zuma,1,0,material,,1,1,merchant,Bloomingdale's,1,1,Network,Rakuten US,0,1,,,,,,,,,,,,,,,
40459,external,6.3122E+15,Sparrow &amp; Wren Cameron Regal Velvet Queen Nail Button Notched Bed,'-1,0,visible,,Sparrow &amp; Wren Cameron Regal Velvet Queen Nail Button Notched Bed-Home,,,taxable,,1,,,0,0,,,,,1,,1065,1420,Furniture > Beds &amp; Accessories > Beds &amp; Bed Frames,,,https://letscrowdshop.com/wp-content/uploads/2022/07/Sparrow-amp-Wren-Cameron-Regal-Velvet-Queen-Nail-Button-Notched-Bed.jpg,,,,,,,https://click.linksynergy.com/link?id=3902909&offerid=777348.109728&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fsparrow-wren-cameron-regal-velvet-queen-nail-button-notched-bed%3FID%3D3576408%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n,,0,Direct URL,https://www.bloomingdales.com/shop/product/sparrow-wren-cameron-regal-velvet-queen-nail-button-notched-bed?ID=3576408&PartnerID=LINKSHARE&cm_mmc=LINKSHARE-_-n-_-n-_-n,1,0,brand,Sparrow &amp; Wren,1,1,,,,,,,,,,,,,,,,,,,1,1,6.3122E+15,0,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/10248544_fpx.tif?wid=300&qlt=100,0&layer=comp&op_sharpen=0&resMode=bilin&op_usm=0.7,1.0,0.5,0&fmt=jpeg&4msn=.jpg",25,36698,,,,sku,3576408,1,0,color,Regal Smoke,1,1,last updated,7/19/2022 20:29,1,0,model,832NBBED-PWRGLSMK,1,0,upc,10972000083,1,0,tags,100-cotton; 100-polyester; batik; bed; bedframes; beds; beds-bedframes; bianca; button; cameron; chinois; chintz; cotton; emerald; fabrics; fabrics-zuma; floral; home; ikat; latex; linen; nail; neutral; new; notched; philip; polyester; queen; regal; regal-smoke; smoke; sparrow; stripe; suki; velvet; wren; zuma,1,0,material,,1,1,merchant,Bloomingdale's,1,1,Network,Rakuten US,0,1,,,,,,,,,,,,,,,
40460,external,6.3122E+15,Bernhardt Silhouette King Bed,'-1,0,visible,,Bernhardt Silhouette King Bed-Home,,,taxable,,1,,,0,0,,,,,1,,2928.25,4505,Furniture > Beds &amp; Accessories > Beds &amp; Bed Frames,,,https://letscrowdshop.com/wp-content/uploads/2022/07/Bernhardt-Silhouette-King-Bed.jpg,,,,,,,https://click.linksynergy.com/link?id=3902909&offerid=777348.117416&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fbernhardt-silhouette-king-bed%3FID%3D3918813%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n,,0,Direct URL,https://www.bloomingdales.com/shop/product/bernhardt-silhouette-king-bed?ID=3918813&PartnerID=LINKSHARE&cm_mmc=LINKSHARE-_-n-_-n-_-n,1,0,brand,Bernhardt,1,1,,,,,,,,,,,,,,,,,,,1,1,6.3122E+15,0,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11362859_fpx.tif?wid=300&qlt=100,0&layer=comp&op_sharpen=0&resMode=bilin&op_usm=0.7,1.0,0.5,0&fmt=jpeg&4msn=.jpg",35,36698,,,,sku,3918813,1,0,color,B476,1,1,last updated,7/19/2022 20:29,1,0,model,SILHOUTTE0117416,1,0,upc,11741000068,1,0,tags,b476; bed; bedframes; beds; beds-bedframes; bernhardt; frame; home; king; new; polyester; silhouette; slat; slat-sleigh-wood; sleigh; upholstery; wood,1,0,material,Upholstery: polyester; frame: wood,1,1,merchant,Bloomingdale's,1,1,Network,Rakuten US,0,1,style,"Slat\,Sleigh\,Wood",1,1,,,,,,,,,,,
40461,external,6.3122E+15,Caracole Fall in Love King Bed,'-1,0,visible,"The word caracole, an equestrian term meaning a horse's half turn, represents the brand's ethos to provide high-end furniture at accessible prices. Since presenting its premier collection in 2009, Caracole continues to craft unexpected home items that are both functional and sophisticated. From classic shapes to modern silhouettes, each singular design channels the brand's everyday elegance. Caracole manufactures its furniture in North Carolina using premier raw materials and carefully selected",Caracole Fall in Love King Bed-Home,,,taxable,,1,,,0,0,,,,,1,,3210,4280,Furniture > Beds &amp; Accessories > Beds &amp; Bed Frames,,,https://letscrowdshop.com/wp-content/uploads/2022/07/Caracole-Fall-in-Love-King-Bed.jpg,,,,,,,https://click.linksynergy.com/link?id=3902909&offerid=777348.117556&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fcaracole-fall-in-love-king-bed%3FID%3D3918818%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n,,0,Direct URL,https://www.bloomingdales.com/shop/product/caracole-fall-in-love-king-bed?ID=3918818&PartnerID=LINKSHARE&cm_mmc=LINKSHARE-_-n-_-n-_-n,1,0,brand,caracole,1,1,,,,,,,,,,,,,,,,,,,1,1,6.3122E+15,0,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11305998_fpx.tif?wid=300&qlt=100,0&layer=comp&op_sharpen=0&resMode=bilin&op_usm=0.7,1.0,0.5,0&fmt=jpeg&4msn=.jpg",25,36698,,,,sku,3918818,1,0,color,Pearl/Maple,1,1,last updated,7/19/2022 20:29,1,0,model,FALLINLOVE0117556,1,0,upc,11755000061,1,0,tags,bed; bedframes; beds; beds-bedframes; blend; caracole; fabric; fall; frame; home; king; love; maple; new; other; other-wingback-wood; pearl; polyester; polyester-blend; wingback; wood,1,0,material,Frame: wood; fabric: polyester blend,1,1,merchant,Bloomingdale's,1,1,Network,Rakuten US,0,1,style,"Other\,Wingback\,Wood",1,1,,,,,,,,,,,
40462,external,6.3122E+15,Caracole Fall in Love Queen Bed,'-1,0,visible,"The word caracole, an equestrian term meaning a horse's half turn, represents the brand's ethos to provide high-end furniture at accessible prices. Since presenting its premier collection in 2009, Caracole continues to craft unexpected home items that are both functional and sophisticated. From classic shapes to modern silhouettes, each singular design channels the brand's everyday elegance. Caracole manufactures its furniture in North Carolina using premier raw materials and carefully selected",Caracole Fall in Love Queen Bed-Home,,,taxable,,1,,,0,0,,,,,1,,2951.25,3935,Furniture > Beds &amp; Accessories > Beds &amp; Bed Frames,,,https://letscrowdshop.com/wp-content/uploads/2022/07/Caracole-Fall-in-Love-Queen-Bed.jpg,,,,,,,https://click.linksynergy.com/link?id=3902909&offerid=777348.119552&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fcaracole-fall-in-love-queen-bed%3FID%3D3924634%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n,,0,Direct URL,https://www.bloomingdales.com/shop/product/caracole-fall-in-love-queen-bed?ID=3924634&PartnerID=LINKSHARE&cm_mmc=LINKSHARE-_-n-_-n-_-n,1,0,brand,caracole,1,1,,,,,,,,,,,,,,,,,,,1,1,6.3122E+15,0,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11306001_fpx.tif?wid=300&qlt=100,0&layer=comp&op_sharpen=0&resMode=bilin&op_usm=0.7,1.0,0.5,0&fmt=jpeg&4msn=.jpg",25,36698,,,,sku,3924634,1,0,color,Pearl/Maple,1,1,last updated,7/19/2022 20:29,1,0,model,FALLINLOVE0119552,1,0,upc,11200009557,1,0,tags,bed; bedframes; beds; beds-bedframes; blend; caracole; fabric; fall; frame; home; love; maple; new; other; other-wingback-wood; pearl; polyester; polyester-blend; queen; wingback; wood,1,0,material,Frame: wood; fabric: polyester blend,1,1,merchant,Bloomingdale's,1,1,Network,Rakuten US,0,1,style,"Other\,Wingback\,Wood",1,1,,,,,,,,,,,
40463,external,6.3122E+15,Huppe Laurent Upholstered King Bed,'-1,0,visible,,Huppe Laurent Upholstered King Bed-Home,,,taxable,,1,,,0,0,,,,,1,,4485,5980,Furniture > Beds &amp; Accessories > Beds &amp; Bed Frames,,,https://letscrowdshop.com/wp-content/uploads/2022/07/Huppe-Laurent-Upholstered-King-Bed.jpg,,,,,,,https://click.linksynergy.com/link?id=3902909&offerid=777348.131581&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fhuppe-laurent-upholstered-king-bed%3FID%3D3943135%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n,,0,Direct URL,https://www.bloomingdales.com/shop/product/huppe-laurent-upholstered-king-bed?ID=3943135&PartnerID=LINKSHARE&cm_mmc=LINKSHARE-_-n-_-n-_-n,1,0,brand,Huppe,1,1,,,,,,,,,,,,,,,,,,,1,1,6.3122E+15,0,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11325211_fpx.tif?wid=300&qlt=100,0&layer=comp&op_sharpen=0&resMode=bilin&op_usm=0.7,1.0,0.5,0&fmt=jpeg&4msn=.jpg",25,36698,,,,sku,3943135,1,0,color,Blackened Birch,1,1,last updated,7/19/2022 20:29,1,0,model,LAURENT0131581,1,0,upc,13100001587,1,0,tags,base; bed; bedframes; beds; beds-bedframes; birch; blackened; blackened-birch; cotton; cotton-upholstery; dried; fiber; fir; foam; frame; hardwood; high-density; home; huppe; kiln; king; laurent; new; platform; platform-wood; plywood; polyester; polyurethane; select; solid; solid-birch-base; upholstered; upholstery; wood,1,0,material,Select Kiln dried hardwood and BC fir plywood frame; solid birch base; 91% polyester/9% cotton upholstery; high-density polyurethane foam and polyester fiber,1,1,merchant,Bloomingdale's,1,1,Network,Rakuten US,0,1,style,"Platform\,Wood",1,1,,,,,,,,,,,
40464,external,6.3122E+15,Huppe Laurent Upholstered Queen Bed,'-1,0,visible,,Huppe Laurent Upholstered Queen Bed-Home,,,taxable,,1,,,0,0,,,,,1,,4368.75,5825,Furniture > Beds &amp; Accessories > Beds &amp; Bed Frames,,,https://letscrowdshop.com/wp-content/uploads/2022/07/Huppe-Laurent-Upholstered-Queen-Bed.jpg,,,,,,,https://click.linksynergy.com/link?id=3902909&offerid=777348.131599&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fhuppe-laurent-upholstered-queen-bed%3FID%3D3943141%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n,,0,Direct URL,https://www.bloomingdales.com/shop/product/huppe-laurent-upholstered-queen-bed?ID=3943141&PartnerID=LINKSHARE&cm_mmc=LINKSHARE-_-n-_-n-_-n,1,0,brand,Huppe,1,1,,,,,,,,,,,,,,,,,,,1,1,6.3122E+15,0,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11325218_fpx.tif?wid=300&qlt=100,0&layer=comp&op_sharpen=0&resMode=bilin&op_usm=0.7,1.0,0.5,0&fmt=jpeg&4msn=.jpg",25,36698,,,,sku,3943141,1,0,color,Blackened Birch,1,1,last updated,7/19/2022 20:29,1,0,model,LAURENT0131599,1,0,upc,13159000098,1,0,tags,base; bed; bedframes; beds; beds-bedframes; birch; blackened; blackened-birch; cotton; cotton-upholstery; dried; fiber; fir; foam; frame; hardwood; high-density; home; huppe; kiln; laurent; new; platform; platform-wood; plywood; polyester; polyurethane; queen; select; solid; solid-birch-base; upholstered; upholstery; wood,1,0,material,Select Kiln dried hardwood and BC fir plywood frame; solid birch base; 91% polyester/9% cotton upholstery; high-density polyurethane foam and polyester fiber,1,1,merchant,Bloomingdale's,1,1,Network,Rakuten US,0,1,style,"Platform\,Wood",1,1,,,,,,,,,,,
40465,external,6.3122E+15,Cloth &amp; Co. Isabella Full Platform Bed,'-1,0,visible,,Cloth &amp; Co. Isabella Full Platform Bed-Home,,,taxable,,1,,,0,0,,,,,1,,1635,2180,Furniture > Beds &amp; Accessories > Beds &amp; Bed Frames,,,https://letscrowdshop.com/wp-content/uploads/2022/07/Cloth-amp-Co.-Isabella-Full-Platform-Bed.jpg,,,,,,,https://click.linksynergy.com/link?id=3902909&offerid=777348.133561&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fcloth-co.-isabella-full-platform-bed%3FID%3D3304868%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n,,0,Direct URL,https://www.bloomingdales.com/shop/product/cloth-co.-isabella-full-platform-bed?ID=3304868&PartnerID=LINKSHARE&cm_mmc=LINKSHARE-_-n-_-n-_-n,1,0,brand,Cloth &amp; Company,1,1,,,,,,,,,,,,,,,,,,,1,1,6.3122E+15,0,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/10263401_fpx.tif?wid=300&qlt=100,0&layer=comp&op_sharpen=0&resMode=bilin&op_usm=0.7,1.0,0.5,0&fmt=jpeg&4msn=.jpg",25,36698,,,,sku,3304868,1,0,color,Titan Pink Champagne,1,1,last updated,7/19/2022 20:29,1,0,model,CBD2001YB FTPNK,1,0,upc,13100003567,1,0,tags,100-polyester; 100-solid-pine-wood; bed; bedframes; beds; beds-bedframes; champagne; cloth; fabric; frame; full; home; isabella; new; pine; pink; platform; polyester; solid; titan; titan-pink-champagne; wood,1,0,material,Fabric: 100% polyester; frame: 100% solid pine wood,1,1,merchant,Bloomingdale's,1,1,Network,Rakuten US,0,1,,,,,,,,,,,,,,,
40466,external,6.3122E+15,Cloth &amp; Co. Isabella Queen Platform Bed,'-1,0,visible,,Cloth &amp; Co. Isabella Queen Platform Bed-Home,,,taxable,,1,,,0,0,,,,,1,,1635,2180,Furniture > Beds &amp; Accessories > Beds &amp; Bed Frames,,,https://letscrowdshop.com/wp-content/uploads/2022/07/Cloth-amp-Co.-Isabella-Queen-Platform-Bed.jpg,,,,,,,https://click.linksynergy.com/link?id=3902909&offerid=777348.133678&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fcloth-co.-isabella-queen-platform-bed%3FID%3D3304873%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n,,0,Direct URL,https://www.bloomingdales.com/shop/product/cloth-co.-isabella-queen-platform-bed?ID=3304873&PartnerID=LINKSHARE&cm_mmc=LINKSHARE-_-n-_-n-_-n,1,0,brand,Cloth &amp; Company,1,1,,,,,,,,,,,,,,,,,,,1,1,6.3122E+15,0,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/10263402_fpx.tif?wid=300&qlt=100,0&layer=comp&op_sharpen=0&resMode=bilin&op_usm=0.7,1.0,0.5,0&fmt=jpeg&4msn=.jpg",25,36698,,,,sku,3304873,1,0,color,Titan Snow,1,1,last updated,7/19/2022 20:29,1,0,model,CBD2002YB QTSNW,1,0,upc,13367000088,1,0,tags,100-polyester; 100-solid-pine-wood; bed; bedframes; beds; beds-bedframes; cloth; fabric; frame; home; isabella; new; pine; platform; polyester; queen; snow; solid; titan; titan-snow; wood,1,0,material,Fabric: 100% polyester; frame: 100% solid pine wood,1,1,merchant,Bloomingdale's,1,1,Network,Rakuten US,0,1,,,,,,,,,,,,,,,
40467,external,6.3122E+15,Cloth &amp; Co. Isabella Twin Platform Bed,'-1,0,visible,,Cloth &amp; Co. Isabella Twin Platform Bed-Home,,,taxable,,1,,,0,0,,,,,1,,1575,2100,Furniture > Beds &amp; Accessories > Beds &amp; Bed Frames,,,https://letscrowdshop.com/wp-content/uploads/2022/07/Cloth-amp-Co.-Isabella-Twin-Platform-Bed.jpg,,,,,,,https://click.linksynergy.com/link?id=3902909&offerid=777348.133736&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fcloth-co.-isabella-twin-platform-bed%3FID%3D3304878%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n,,0,Direct URL,https://www.bloomingdales.com/shop/product/cloth-co.-isabella-twin-platform-bed?ID=3304878&PartnerID=LINKSHARE&cm_mmc=LINKSHARE-_-n-_-n-_-n,1,0,brand,Cloth &amp; Company,1,1,,,,,,,,,,,,,,,,,,,1,1,6.3122E+15,0,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/10263398_fpx.tif?wid=300&qlt=100,0&layer=comp&op_sharpen=0&resMode=bilin&op_usm=0.7,1.0,0.5,0&fmt=jpeg&4msn=.jpg",25,36698,,,,sku,3304878,1,0,color,Monaco Citronella,1,1,last updated,7/19/2022 20:29,1,0,model,CBD2000YB TCTRNLA,1,0,upc,13373000065,1,0,tags,100-polyester; 100-solid-pine-wood; bed; bedframes; beds; beds-bedframes; citronella; cloth; fabric; frame; home; isabella; monaco; monaco-citronella; new; pine; platform; polyester; solid; twin; wood,1,0,material,Fabric: 100% polyester; frame: 100% solid pine wood,1,1,merchant,Bloomingdale's,1,1,Network,Rakuten US,0,1,,,,,,,,,,,,,,,
